provenance,setting,domain,split,input_group,method,human_order,median_scores,complete,pairwise,top_region,best_of_4,rank_regret,cost_units
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0133,Single metric,2|0|3|1,1.14212161|0.08070425|2.33962816|3.02778548,1,0.66666667,0.60000000,0.00000000,0.66666667,0.250770
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0134,Single metric,3|0|1|2,0.72912670|3.29450008|0.07588589|0.63340762,1,0.50000000,0.40000000,0.00000000,0.66666667,0.257932
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0135,Single metric,3|2|0|1,1.39402868|-1.29073658|3.24219549|1.04289521,1,0.66666667,0.60000000,0.00000000,0.33333333,0.259686
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0136,Single metric,2|0|3|1,-0.84817096|-0.87467109|-1.14385544|-2.73596831,1,0.50000000,0.60000000,0.00000000,0.33333333,0.205602
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0137,Single metric,3|0|1|2,0.82982470|-1.22785683|1.18965807|-1.04088538,1,0.33333333,0.40000000,0.00000000,1.00000000,0.240549
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0138,Single metric,1|0|2|3,0.27219098|0.71030655|-2.97394377|-2.42522110,1,0.83333333,1.00000000,1.00000000,0.00000000,0.191483
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0139,Single metric,1|3|0|2,-2.01190959|1.78980359|0.04783124|-0.79963161,1,0.66666667,0.80000000,1.00000000,0.00000000,0.257905
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0140,Single metric,0|1|3|2,4.18672538|2.36102570|-3.11561074|-2.22147394,1,1.00000000,1.00000000,1.00000000,0.00000000,0.188719
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0141,Single metric,2|1|0|3,0.35396665|2.61530184|1.84125917|-0.68893631,1,0.83333333,0.80000000,0.00000000,0.33333333,0.262347
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0142,Single metric,2|1|0|3,-1.65366065|1.73620962|0.78133275|1.68353064,1,0.50000000,0.60000000,0.00000000,0.33333333,0.252484
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0143,Single metric,0|2|1|3,-0.85973142|-0.49287927|0.80161653|-1.84436489,1,0.66666667,0.60000000,0.00000000,0.33333333,0.264738
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0144,Single metric,3|1|2|0,-4.00482179|0.41201275|0.87985188|3.43089133,1,0.83333333,0.80000000,1.00000000,0.00000000,0.270668
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0145,Single metric,3|0|2|1,2.05431898|-0.63388914|-0.81894512|-0.09754639,1,0.66666667,0.80000000,0.00000000,0.33333333,0.176637
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0146,Single metric,3|2|1|0,3.06374156|0.98571416|2.33742166|2.08741561,1,0.33333333,0.40000000,0.00000000,1.00000000,0.217368
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0147,Single metric,0|1|3|2,2.69361051|2.07405330|-1.46828820|-1.61149507,1,0.83333333,1.00000000,1.00000000,0.00000000,0.212944
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0148,Single metric,0|2|3|1,-0.27730343|1.15146887|-1.92575705|-3.47132066,1,0.50000000,0.60000000,0.00000000,1.00000000,0.283127
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0149,Single metric,3|1|2|0,-1.70479314|2.53545101|0.76402532|3.61193396,1,1.00000000,1.00000000,1.00000000,0.00000000,0.224774
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0150,Single metric,0|3|2|1,-0.92291730|0.31238662|-0.00499679|-0.54716403,1,0.00000000,0.00000000,0.00000000,1.00000000,0.279291
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0151,Single metric,3|1|0|2,0.24037994|1.27045228|-0.36384433|1.02955021,1,0.83333333,0.80000000,0.00000000,0.33333333,0.294523
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0152,Single metric,0|3|1|2,1.97408022|1.21787044|-3.34810155|0.93731223,1,0.83333333,0.80000000,1.00000000,0.00000000,0.186887
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0153,Single metric,0|2|3|1,-0.20180929|-1.61729590|-0.29859242|-1.18929709,1,1.00000000,1.00000000,1.00000000,0.00000000,0.181737
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0154,Single metric,2|1|0|3,-1.04625148|0.76695960|1.42285582|0.81440618,1,0.66666667,0.80000000,1.00000000,0.00000000,0.148571
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0155,Single metric,3|2|0|1,1.60877090|-3.74176673|3.12435014|1.50433134,1,0.66666667,0.60000000,0.00000000,0.33333333,0.185205
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0156,Single metric,1|2|0|3,-1.24084074|3.50604757|-0.82531311|0.45629560,1,0.66666667,0.80000000,1.00000000,0.00000000,0.262094
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0157,Single metric,3|1|0|2,3.82276636|0.22142523|-1.91410401|-2.11825180,1,0.33333333,0.20000000,0.00000000,0.66666667,0.254964
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0158,Single metric,1|0|2|3,0.10561484|-1.61140386|-3.80954931|-1.21073916,1,0.50000000,0.60000000,0.00000000,0.33333333,0.173911
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0159,Single metric,3|0|2|1,-0.04337347|-4.86795568|0.76357909|0.01689219,1,0.66666667,0.60000000,0.00000000,0.66666667,0.265218
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0000,Metric ensemble,3|1|2|0,-0.89741604|-0.09483324|0.10402070|1.53295421,1,0.83333333,0.80000000,1.00000000,0.00000000,0.667803
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0001,Metric ensemble,1|3|0|2,2.41459731|3.65744192|-1.64627559|1.02425476,1,0.83333333,0.80000000,1.00000000,0.00000000,0.712287
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0002,Metric ensemble,1|2|0|3,0.04893618|-0.04461929|-0.99355478|-2.81214454,1,0.66666667,0.60000000,0.00000000,0.66666667,0.457299
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0003,Metric ensemble,3|1|2|0,-4.36063817|0.39038461|-1.12330414|0.95852397,1,1.00000000,1.00000000,1.00000000,0.00000000,0.518500
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0004,Metric ensemble,1|3|2|0,1.06321498|1.27042907|2.24807053|2.28868890,1,0.66666667,0.60000000,0.00000000,0.33333333,0.646020
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0005,Metric ensemble,3|2|0|1,2.62353544|0.06984643|3.15788623|2.02671325,1,0.66666667,0.60000000,0.00000000,0.33333333,0.581696
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0006,Metric ensemble,3|2|1|0,-1.90227689|-3.52172320|-1.82836699|-0.05542783,1,0.83333333,1.00000000,1.00000000,0.00000000,0.548815
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0007,Metric ensemble,3|2|0|1,-0.43821329|2.41567958|-0.31485348|0.38973107,1,0.50000000,0.60000000,0.00000000,1.00000000,0.536570
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0008,Metric ensemble,2|3|1|0,-2.20141997|3.44443576|1.31243875|2.78698394,1,0.50000000,0.40000000,0.00000000,0.66666667,0.515981
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0009,Metric ensemble,2|3|0|1,-1.74179737|0.86910698|0.86167429|1.20541858,1,0.50000000,0.60000000,0.00000000,0.33333333,0.645664
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0010,Metric ensemble,3|1|0|2,-0.32019019|-1.92860428|-2.40921255|4.32877904,1,0.83333333,0.80000000,1.00000000,0.00000000,0.504742
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0011,Metric ensemble,0|3|2|1,3.12545507|-2.71150917|-0.44326716|-0.42018910,1,1.00000000,1.00000000,1.00000000,0.00000000,0.752419
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0012,Metric ensemble,2|1|0|3,-1.24456052|0.06702722|-0.28587073|-0.19927940,1,0.50000000,0.60000000,0.00000000,0.33333333,0.835527
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0013,Metric ensemble,1|0|3|2,0.36254033|1.68849702|0.83096949|-1.29210559,1,0.66666667,0.80000000,1.00000000,0.00000000,0.541499
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0014,Metric ensemble,2|0|1|3,-0.57859280|-0.78288895|2.57673948|-1.04866889,1,1.00000000,1.00000000,1.00000000,0.00000000,1.094355
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0015,Metric ensemble,3|2|0|1,2.24677642|0.69645452|-1.34136229|-0.52130404,1,0.33333333,0.20000000,0.00000000,0.66666667,0.571507
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0016,Metric ensemble,2|3|0|1,-2.37238333|-0.13626329|0.95043395|0.80551054,1,0.83333333,1.00000000,1.00000000,0.00000000,0.544065
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0017,Metric ensemble,1|3|2|0,0.66023683|1.28395773|-0.82472629|0.53398896,1,0.66666667,0.80000000,1.00000000,0.00000000,0.554819
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0018,Metric ensemble,2|0|1|3,-0.78228848|0.76383028|0.76880683|-4.64697898,1,0.83333333,0.80000000,1.00000000,0.00000000,0.493534
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0019,Metric ensemble,1|3|2|0,0.73112840|3.24537919|-0.13823581|-2.34789074,1,0.50000000,0.60000000,1.00000000,0.00000000,0.580482
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0020,Metric ensemble,0|3|1|2,0.00384455|2.12701087|-1.40675064|2.46127636,1,0.66666667,0.60000000,0.00000000,0.33333333,0.528769
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0021,Metric ensemble,1|2|3|0,-0.35060378|-1.65190941|-0.16451615|-0.64301885,1,0.33333333,0.40000000,0.00000000,0.33333333,0.824348
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0022,Metric ensemble,0|2|1|3,3.42193512|0.51121919|-2.41993350|-0.59316666,1,0.66666667,0.60000000,1.00000000,0.00000000,0.741038
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0023,Metric ensemble,0|3|2|1,0.73166639|-0.95140576|-0.94383524|-0.60644493,1,1.00000000,1.00000000,1.00000000,0.00000000,0.710705
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0024,Metric ensemble,2|1|3|0,-1.12837417|-0.96547515|-0.41747254|-1.23768214,1,0.83333333,1.00000000,1.00000000,0.00000000,0.867160
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0025,Metric ensemble,1|0|2|3,-0.54627413|-0.37078316|1.38572950|-2.46140493,1,0.66666667,0.60000000,0.00000000,0.66666667,0.721087
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0026,Metric ensemble,2|1|0|3,-0.01411508|1.21794062|1.16784210|-0.96434802,1,0.83333333,0.80000000,0.00000000,0.33333333,0.534858
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0027,Metric ensemble,3|1|2|0,-2.18806885|1.59795621|1.86779433|2.67467981,1,0.83333333,0.80000000,1.00000000,0.00000000,0.674892
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0028,Metric ensemble,0|3|2|1,-0.78093570|-2.22039834|0.39412496|2.14295890,1,0.66666667,0.60000000,0.00000000,0.33333333,0.485958
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0029,Metric ensemble,2|3|0|1,0.48310113|-2.73049572|1.74401060|3.20367710,1,0.83333333,0.80000000,0.00000000,0.33333333,0.543364
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0030,Metric ensemble,1|3|2|0,-0.98720838|0.60360661|-0.31512970|0.94986099,1,0.83333333,0.80000000,0.00000000,0.33333333,0.691602
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0031,Metric ensemble,3|0|2|1,1.43812081|1.20414847|0.83878180|3.35035669,1,0.83333333,1.00000000,1.00000000,0.00000000,0.593078
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0032,Metric ensemble,1|2|3|0,-1.79959571|4.12743370|1.71410625|0.65921354,1,1.00000000,1.00000000,1.00000000,0.00000000,0.587816
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0033,Metric ensemble,0|3|1|2,1.93544811|-2.85843000|1.97887187|-1.00116256,1,0.50000000,0.60000000,0.00000000,1.00000000,0.964515
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0034,Metric ensemble,0|2|3|1,3.40999494|-1.79349905|1.56879953|2.37669600,1,0.83333333,0.80000000,1.00000000,0.00000000,0.477002
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0035,Metric ensemble,3|2|1|0,-1.70777885|-2.90015740|-0.80725031|1.84296098,1,0.83333333,1.00000000,1.00000000,0.00000000,0.510878
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0036,Metric ensemble,1|3|2|0,0.86852501|-1.83861866|-0.51338046|0.62168075,1,0.16666667,0.20000000,0.00000000,1.00000000,0.558553
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0037,Metric ensemble,0|3|2|1,-0.48700478|-1.27553931|-1.79160303|-1.13306668,1,0.83333333,1.00000000,1.00000000,0.00000000,0.617724
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0038,Metric ensemble,0|1|2|3,1.68854610|1.45843958|-0.97899372|-1.75172942,1,1.00000000,1.00000000,1.00000000,0.00000000,0.701382
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0039,Metric ensemble,3|1|0|2,0.50879253|2.71066698|0.00317670|1.79634305,1,0.83333333,0.80000000,0.00000000,0.33333333,0.845971
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0040,Metric ensemble,1|0|2|3,0.05257240|1.48045836|0.96115860|-0.88689746,1,0.83333333,0.80000000,1.00000000,0.00000000,0.608129
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0041,Metric ensemble,0|2|3|1,0.50680777|-4.77643067|0.38422851|-2.24699813,1,1.00000000,1.00000000,1.00000000,0.00000000,0.502544
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0042,Metric ensemble,0|3|2|1,0.67634030|-1.78471766|-1.48658476|0.42156480,1,1.00000000,1.00000000,1.00000000,0.00000000,0.875266
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0043,Metric ensemble,3|2|1|0,-4.26383489|-3.84509644|1.33412355|-0.10544738,1,0.83333333,0.80000000,0.00000000,0.33333333,0.991296
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0044,Metric ensemble,1|2|0|3,0.49523033|2.92499230|1.25092554|-0.25971821,1,1.00000000,1.00000000,1.00000000,0.00000000,0.538656
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0045,Metric ensemble,3|1|0|2,-0.51774248|-0.25991829|1.34887684|2.47170799,1,0.66666667,0.80000000,1.00000000,0.00000000,0.505508
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0046,Metric ensemble,1|0|2|3,2.06852314|4.42517186|1.46735701|0.82195744,1,1.00000000,1.00000000,1.00000000,0.00000000,0.453575
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0047,Metric ensemble,3|0|2|1,-0.22865317|0.04145327|-1.02196374|1.16626901,1,0.66666667,0.80000000,1.00000000,0.00000000,0.813861
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0048,Metric ensemble,2|0|1|3,1.10903832|-1.85125758|-1.68925353|-1.30608786,1,0.50000000,0.60000000,0.00000000,0.33333333,0.473996
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0049,Metric ensemble,2|0|3|1,0.08395836|-0.43853427|0.64100234|0.79595943,1,0.66666667,0.60000000,0.00000000,0.66666667,0.537915
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0050,Metric ensemble,3|2|1|0,-1.41916532|-1.09548071|1.57688465|-0.66706510,1,0.83333333,0.80000000,0.00000000,0.33333333,0.782130
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0051,Metric ensemble,2|3|0|1,-0.82569432|-5.01915048|0.40631788|0.21643400,1,1.00000000,1.00000000,1.00000000,0.00000000,1.106294
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0052,Metric ensemble,2|0|1|3,1.48851559|3.17379191|1.64894076|0.61103618,1,0.66666667,0.60000000,0.00000000,0.66666667,0.471709
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0053,Metric ensemble,1|3|0|2,-1.20687718|2.80855148|-1.25652646|-1.30490653,1,0.66666667,0.60000000,1.00000000,0.00000000,0.952037
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0054,Metric ensemble,2|1|3|0,-1.23385699|1.13954597|3.10068120|-0.16187629,1,1.00000000,1.00000000,1.00000000,0.00000000,0.467331
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0055,Metric ensemble,1|0|3|2,0.96832799|-0.95151942|-2.67015304|1.18128484,1,0.50000000,0.40000000,0.00000000,0.66666667,0.602769
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0056,Metric ensemble,2|3|1|0,-1.26824038|-1.00952249|0.19023807|2.31367390,1,0.83333333,0.80000000,0.00000000,0.33333333,0.468233
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0057,Metric ensemble,2|0|1|3,0.82928882|0.38958413|2.35966290|-1.89270930,1,1.00000000,1.00000000,1.00000000,0.00000000,0.355529
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0058,Metric ensemble,0|1|2|3,1.32785470|0.66250990|1.89543437|-0.65744971,1,0.66666667,0.60000000,0.00000000,0.66666667,0.720730
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0059,Metric ensemble,1|3|0|2,2.05209839|1.10397194|-0.79628152|0.05324850,1,0.66666667,0.60000000,0.00000000,0.66666667,0.510639
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0060,Metric ensemble,1|3|0|2,-1.32267750|1.81149868|-1.26298842|0.85780170,1,0.83333333,1.00000000,1.00000000,0.00000000,0.547542
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0061,Metric ensemble,1|0|3|2,-1.17518508|1.49259572|-1.43549374|-0.67672103,1,0.83333333,0.80000000,1.00000000,0.00000000,0.622234
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0062,Metric ensemble,2|3|1|0,-0.51242183|4.26227655|5.14215028|1.88131016,1,0.83333333,0.80000000,1.00000000,0.00000000,0.897767
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0063,Metric ensemble,1|3|2|0,-1.36612489|4.45778762|-1.63286556|-2.82204743,1,0.50000000,0.60000000,1.00000000,0.00000000,0.458145
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0064,Metric ensemble,0|1|2|3,-1.57122114|0.39862031|0.44024949|-0.81117347,1,0.33333333,0.20000000,0.00000000,0.66666667,0.510876
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0065,Metric ensemble,2|3|0|1,-0.20534703|-2.67194212|0.57377436|2.31548569,1,0.83333333,0.80000000,0.00000000,0.33333333,0.473372
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0066,Metric ensemble,1|2|0|3,-0.41601816|-0.64680885|2.97449644|-0.90800642,1,0.66666667,0.60000000,0.00000000,0.33333333,0.645780
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0067,Metric ensemble,2|0|3|1,1.33503016|2.76970951|1.02884568|0.07868212,1,0.33333333,0.40000000,0.00000000,1.00000000,0.707569
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0068,Metric ensemble,0|2|1|3,2.23023404|1.80151585|0.18304866|-1.86186346,1,0.83333333,0.80000000,1.00000000,0.00000000,0.923930
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0069,Metric ensemble,3|2|0|1,1.63068063|-1.84722291|-3.80417054|2.49237237,1,0.66666667,0.60000000,1.00000000,0.00000000,0.977823
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0070,Metric ensemble,2|0|1|3,0.89195902|-1.20472418|0.47648940|-1.62943570,1,0.83333333,0.80000000,0.00000000,0.33333333,0.572273
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0071,Metric ensemble,3|2|1|0,1.85845412|-1.12173427|-1.97386042|1.64365454,1,0.33333333,0.40000000,0.00000000,1.00000000,0.789153
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0072,Metric ensemble,0|3|1|2,0.54460900|0.12452069|-1.43586657|0.38977711,1,1.00000000,1.00000000,1.00000000,0.00000000,0.555887
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0073,Metric ensemble,1|2|3|0,-1.64961266|2.12372243|1.03049610|-2.09803048,1,0.83333333,1.00000000,1.00000000,0.00000000,0.588535
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0074,Metric ensemble,2|0|1|3,-0.65936296|0.77772001|0.90470110|0.34907340,0,,,,,0.484248
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0075,Metric ensemble,0|1|3|2,-0.70683286|-0.35999904|-1.97378356|2.30406040,1,0.50000000,0.40000000,0.00000000,0.66666667,0.698677
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0076,Metric ensemble,2|1|0|3,-0.41805192|-0.94013713|-1.08124335|-0.80536229,1,0.16666667,0.00000000,0.00000000,0.66666667,0.803524
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0077,Metric ensemble,2|3|0|1,-1.79102172|-1.43718403|0.95403611|1.79622266,1,0.66666667,0.80000000,0.00000000,0.33333333,0.503804
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0078,Metric ensemble,3|2|0|1,-3.36111053|-3.69077428|-0.53455420|1.35401463,1,1.00000000,1.00000000,1.00000000,0.00000000,0.600256
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0079,Metric ensemble,2|0|3|1,-0.73751420|-2.82471443|-1.25056064|-1.06164467,1,0.66666667,0.60000000,0.00000000,0.33333333,0.627345
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0080,Metric ensemble,1|3|0|2,-0.47890409|2.61972411|0.87644730|0.49021462,1,0.66666667,0.80000000,1.00000000,0.00000000,0.694086
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0081,Metric ensemble,2|0|1|3,1.33342863|-0.98284829|1.88020898|-0.82770634,1,0.83333333,1.00000000,1.00000000,0.00000000,0.520700
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0082,Metric ensemble,3|1|0|2,0.79504579|-0.65674041|-0.65250550|0.07673055,1,0.50000000,0.40000000,0.00000000,0.66666667,0.697930
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0083,Metric ensemble,0|1|3|2,0.90463206|-0.54129969|-1.64513069|1.88289583,1,0.66666667,0.60000000,0.00000000,0.66666667,0.733646
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0084,Metric ensemble,1|2|3|0,1.00059177|4.26548654|0.22655140|0.29332158,1,0.50000000,0.60000000,1.00000000,0.00000000,0.774078
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0085,Metric ensemble,3|1|0|2,0.65255745|1.16418388|-0.59599871|0.33370735,1,0.66666667,0.60000000,0.00000000,0.33333333,0.450886
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0086,Metric ensemble,1|2|0|3,1.07831912|0.88693464|-0.98930506|0.50708240,1,0.50000000,0.40000000,0.00000000,0.66666667,0.566608
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0087,Metric ensemble,0|1|2|3,-0.63378767|1.77229383|-3.12949888|0.81580730,1,0.50000000,0.60000000,0.00000000,0.33333333,0.761532
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0088,Metric ensemble,3|1|2|0,-2.12760019|1.50535478|-0.98133524|2.52523668,1,1.00000000,1.00000000,1.00000000,0.00000000,0.604118
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0089,Metric ensemble,3|0|1|2,1.23651671|0.09617604|-3.49663180|0.30821448,1,0.83333333,0.80000000,0.00000000,0.33333333,0.626688
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0090,Metric ensemble,3|1|0|2,-0.68613056|0.48841510|-2.37867505|-1.00464854,1,0.66666667,0.60000000,0.00000000,0.33333333,0.653932
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0091,Metric ensemble,0|2|1|3,-1.53736934|-0.13383520|0.52085356|0.48276430,1,0.33333333,0.40000000,0.00000000,0.33333333,0.761549
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0092,Metric ensemble,1|3|0|2,0.94944998|2.41486433|-0.72851330|0.22140521,1,0.83333333,0.80000000,1.00000000,0.00000000,0.694645
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0093,Metric ensemble,2|0|1|3,0.57407260|0.07954304|1.88132249|-0.95323276,1,1.00000000,1.00000000,1.00000000,0.00000000,0.918126
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0094,Metric ensemble,1|3|2|0,-2.04397731|-0.07294534|1.61191713|2.93262687,1,0.66666667,0.60000000,0.00000000,0.33333333,0.664085
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0095,Metric ensemble,1|0|2|3,0.53044786|1.33803779|0.74869614|0.42259584,1,0.83333333,0.80000000,1.00000000,0.00000000,0.710656
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0096,Metric ensemble,0|1|2|3,1.74949676|-2.51117094|0.96021366|-0.48764842,1,0.66666667,0.60000000,1.00000000,0.00000000,0.532717
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0097,Metric ensemble,0|3|1|2,3.37397590|1.21943620|-2.11902281|2.30521437,1,1.00000000,1.00000000,1.00000000,0.00000000,0.632135
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0098,Metric ensemble,3|2|1|0,-0.46003956|-0.64836553|1.67030691|0.81025519,1,0.66666667,0.80000000,0.00000000,0.33333333,0.608511
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0099,Metric ensemble,3|2|1|0,-0.99568510|-0.25350903|0.47146372|-1.31808533,1,0.50000000,0.40000000,0.00000000,0.33333333,0.573599
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0100,Metric ensemble,2|3|0|1,-1.29919869|-0.44100930|3.30492019|-2.58008390,1,0.50000000,0.60000000,1.00000000,0.00000000,0.645934
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0101,Metric ensemble,2|1|0|3,-0.56550538|1.65454682|1.51958634|-1.23612627,1,0.83333333,0.80000000,0.00000000,0.33333333,0.631277
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0102,Metric ensemble,0|3|2|1,-2.04421376|-0.83120075|-0.73850554|0.69717739,1,0.50000000,0.40000000,0.00000000,0.33333333,0.648882
SIMULATED,Reuse,TD-SV4,ID,SIM-00-ID-0103,Metric ensemble,1|0|3|2,0.67617814|-0.17475515|-0.45091077|-1.63715944,1,0.66666667,0.80000000,0.00000000,0.33333333,0.738730
