provenance,setting,domain,component,input_group,delta_pp
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0006,-1.1409071132354232
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0007,-8.96124436101668
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0008,8.308258865194263
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0009,2.7270164696163692
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0010,-17.426893923798318
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0011,-1.4503476143006795
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0012,-4.221925464328275
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0013,-10.494772537907071
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0014,-6.5195867223403265
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0015,6.8175376782349915
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0016,7.41221948921137
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0017,4.76757653591607
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0018,-5.613568469548989
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0019,-2.992943429647826
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0020,-2.879574990997752
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0021,8.004312910607883
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0022,-3.9761294437317414
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0023,16.02685787448607
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0024,-2.163673481690915
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0025,8.518588836651485
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0026,16.3514635749339
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0027,-1.430708617823984
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0028,-3.1685564704888387
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0029,4.826556650895682
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0030,11.957274678742086
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0031,2.2254880760502207
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0032,1.7814087010123005
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0033,2.799193751257061
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0034,-9.679477861032787
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0035,15.684393843273366
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0036,-5.625546354056021
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0037,12.338503665957852
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0038,-17.453278316384186
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0039,4.5019856558688485
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0040,7.839647330818563
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0041,12.047356948965803
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0042,-5.595510064178863
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0043,4.354081427698793
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0044,4.428875489576555
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0045,12.449945092259167
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0046,2.2861118814393073
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0047,-1.940884709665308
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0048,-5.886524371471067
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0049,-6.742316269779286
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0050,-10.067816925784019
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0051,1.0409865481549672
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0052,9.907087001147561
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0053,-1.097041973189799
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0054,1.576786098683645
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0055,15.732842146693258
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0056,-2.95730401037543
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0057,8.848107482236113
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0058,1.1700807398345041
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0059,8.688533004396064
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0060,7.991453192221613
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0061,-6.071991439782183
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0062,-1.1642363661617492
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0063,8.439176814322582
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0064,9.267870459266979
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0065,2.459313166941993
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0066,-6.240746335256787
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0067,-2.191352252633706
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0068,5.292323620985207
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0069,1.8785482977632766
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0070,0.33576594916452307
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0071,2.1162155699462692
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0072,21.300499827761335
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0073,-1.670175524543268
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0074,-1.5385965414177725
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0075,-5.654818113022657
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0076,-13.272722413923377
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0077,0.8491488200711945
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0078,-5.967905674034203
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0079,-8.886030319116724
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0080,12.133885834263701
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0081,-3.9949733126562315
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0082,0.9469765923484976
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0083,2.73734141440702
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0084,-0.20540537167271622
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0085,-1.9245906087141686
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0086,13.973450464469938
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0087,-5.580647383488101
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0088,-6.670517529045719
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0089,-11.272846846284269
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0090,-2.1394109425969545
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0091,-0.4361963692242019
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0092,8.884881202533636
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0093,2.9058851037479796
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0094,-1.2256659922620479
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0095,-2.217213182326799
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0096,-1.6863721592445815
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0097,-2.1047627009079815
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0098,-4.901553794453791
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0099,2.910748095160607
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0100,7.148881308643443
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0101,-4.910526335451416
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0102,-3.803541434750076
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0103,10.892202583710532
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0104,4.187057863813371
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0105,-1.1527830051256247
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0106,2.0312882112160087
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0107,6.653645974792059
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0108,-17.510848661502866
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0109,6.199453465652583
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0110,9.229598355445987
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0111,-1.0239117819469041
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0112,11.562646277539187
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0113,-1.8546072301576677
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0114,-0.5633469546220082
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0115,-21.347512070010666
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0116,-1.6194884191219594
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0117,7.8737956015548205
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0118,12.736588350542592
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0119,8.707423474240304
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0120,9.635258844956134
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0121,1.2359568447423175
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0122,17.92023607092782
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0123,1.3689286288230673
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0124,-6.404132167736951
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0125,13.08855415074957
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0126,-6.901279823419373
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0127,-15.725772777822158
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0128,8.452317092317301
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0129,-1.4179582833417816
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0130,2.5851903706424846
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0131,7.405675438926412
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0132,-21.979855014861442
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0133,-1.362271209126789
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0134,-7.135203434969428
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0135,8.445741486246522
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0136,-2.6672371288763204
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0137,-1.5432629473205384
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0138,-0.48082906731262964
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0139,-5.711088409806694
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0140,-0.617193823607693
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0141,-12.05414154950725
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0142,-0.1579184577629409
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0143,-11.826911786869008
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0144,-4.048639983234068
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0145,2.4189681600166244
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0146,-7.013321820998092
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0147,3.107145583791341
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0148,-1.0893009819428316
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0149,-6.794947051427299
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0150,6.052746035110366
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0151,0.14229182329014245
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0152,-1.3392622555255493
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0153,13.152544453075281
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0154,11.492082777405175
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0155,-4.2326084065013365
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0156,4.463645995850401
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0157,12.768181968942276
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0158,-7.47891305059607
SIMULATED,Reuse,TD-SV4,V,SIM-ABL-0-0159,15.876771538660178
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0000,1.4784321821094344
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0001,1.8490153703712808
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0002,6.538534831507037
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0003,6.597106123674708
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0004,10.846664933978964
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0005,9.676618176291184
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0006,5.442833604593199
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0007,4.920277072611239
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0008,-3.9370311015801205
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0009,-0.6716470205322036
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0010,-8.6792031345871
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0011,5.120607362937853
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0012,23.262809228098153
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0013,12.159946439246486
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0014,4.896070512722331
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0015,-2.3416455193956978
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0016,-3.459533456950913
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0017,3.8032230517615733
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0018,13.175622186605231
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0019,14.85908237081993
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0020,4.814539588266712
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0021,-0.01617347020109161
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0022,0.5803754977084923
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0023,1.070092694232641
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0024,10.73102131945161
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0025,8.976561628974643
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0026,2.7673653163532226
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0027,-1.5350393845637704
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0028,2.390086021902216
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0029,3.8439120929691133
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0030,-13.730406265188527
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0031,2.17087980309694
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0032,3.168912494860736
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0033,2.7267598346242194
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0034,7.795524874005137
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0035,9.357870309233167
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0036,-6.143357084120849
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0037,14.947721029755934
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0038,19.985228630879348
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0039,3.4991049750304986
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0040,2.640634581958761
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0041,-2.628313810407084
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0042,-6.641816178085119
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0043,0.5041500910907635
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0044,-0.2179459106410775
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0045,8.365831984296086
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0046,2.8658632974153315
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0047,8.98393016351401
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0048,11.50198849022634
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0049,-5.3525326220509495
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0050,-6.605540363290348
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0051,-1.7249688343685428
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0052,-4.418893149101468
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0053,-9.66120635785426
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0054,4.486263048075935
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0055,-11.135307728509533
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0056,3.7494584644493596
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0057,1.876098945595161
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0058,16.530404114155598
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0059,-14.381941941252045
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0060,4.121796734757737
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0061,-7.614723739662079
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0062,-2.09600441419789
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0063,-0.20007485403078906
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0064,4.23535061640977
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0065,7.177091708390488
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0066,9.49887302393393
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0067,7.660367391079511
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0068,9.397475874105888
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0069,0.24409927114383656
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0070,7.06962575499162
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0071,0.3554353849760883
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0072,6.220414556500625
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0073,-13.299716438364499
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0074,-4.71331633390264
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0075,6.992665497305119
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0076,13.235421370535596
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0077,11.32088522111454
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0078,2.129396693525439
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0079,13.513684348885302
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0080,3.858775092821261
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0081,-3.387633347740219
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0082,7.546387531393719
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0083,9.452516069652397
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0084,-7.739230995178323
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0085,-0.6165113350100597
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0086,15.25612097915696
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0087,8.308347417852005
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0088,1.86029894374889
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0089,-4.883683856670283
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0090,-0.40215512907313666
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0091,27.087669954799733
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0092,7.801303393681385
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0093,3.9339446399453957
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0094,1.7715990103084707
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0095,6.034677567679713
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0096,-5.246696556919661
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0097,-18.497355445203407
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0098,5.89834346410853
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0099,6.730633074279971
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0100,-6.810606537805981
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0101,-2.5819520437924712
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0102,-2.048240031663341
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0103,1.6569400709071975
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0104,4.058916496553668
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0105,-12.692092946957853
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0106,-1.35457566893965
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0107,5.352438109469473
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0108,-0.6423303831562519
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0109,3.084207228653664
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0110,-5.73486066618743
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0111,-6.101625769861361
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0112,8.560461902938014
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0113,-18.140532268326478
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0114,3.4873068400347544
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0115,-0.1254922840365289
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0116,-4.975549373955506
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0117,-2.4250991563612745
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0118,2.4075925795202773
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0119,12.705615750095307
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0120,6.5400731889118955
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0121,9.425163066851049
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0122,-5.2618378656143445
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0123,-2.4229413945851848
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0124,-12.260679550886316
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0125,8.899125717980578
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0126,5.631347209323147
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0127,-0.994334978896557
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0128,12.43412848112092
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0129,1.2238078080879724
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0130,13.166570182968957
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0131,18.64938081021377
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0132,-1.5960794136796563
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0133,1.312761828745593
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0134,-0.681847356733293
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0135,8.354247640499516
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0136,4.78543021481875
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0137,-3.880345436161279
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0138,3.1617122269794207
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0139,16.47507518133873
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0140,3.28686303800257
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0141,1.5541041759209637
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0142,3.8897236837381697
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0143,8.18011798594471
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0144,7.964233891988525
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0145,-1.4875537620808696
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0146,10.240515715945712
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0147,15.717683318605477
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0148,8.974455105653162
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0149,9.191127565718649
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0150,10.198107719525444
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0151,-2.4059150941586225
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0152,5.0300283272623085
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0153,-6.990589204803344
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0154,6.341751549344741
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0155,7.109437367264423
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0156,0.12926804066186737
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0157,12.712727199194138
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0158,5.716989227465466
SIMULATED,Reuse,TD-SV4,T,SIM-ABL-0-0159,-1.5229118570372737
SIMULATED,Reuse,TD-SV4,Π,SIM-ABL-0-0000,3.233089177610313
SIMULATED,Reuse,TD-SV4,Π,SIM-ABL-0-0001,-15.077000382607448
SIMULATED,Reuse,TD-SV4,Π,SIM-ABL-0-0002,-3.147916220068435
SIMULATED,Reuse,TD-SV4,Π,SIM-ABL-0-0003,-1.8820922582080462
SIMULATED,Reuse,TD-SV4,Π,SIM-ABL-0-0004,2.2062276167756254
SIMULATED,Reuse,TD-SV4,Π,SIM-ABL-0-0005,-11.370719714751385
SIMULATED,Reuse,TD-SV4,Π,SIM-ABL-0-0006,6.039336109484665
SIMULATED,Reuse,TD-SV4,Π,SIM-ABL-0-0007,5.114294555696453
SIMULATED,Reuse,TD-SV4,Π,SIM-ABL-0-0008,-0.6008453333491945
SIMULATED,Reuse,TD-SV4,Π,SIM-ABL-0-0009,15.906293644614568
SIMULATED,Reuse,TD-SV4,Π,SIM-ABL-0-0010,3.0107489274968757
SIMULATED,Reuse,TD-SV4,Π,SIM-ABL-0-0011,2.3040226016761096
